track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
21,0.812,0.707,9,-6.33,1,0.0669,0.0683,0,0.0792,0.53,92.995
8,0.526,0.801,6,-6.498,0,0.0299,4.97e-4,1.15e-4,0.0967,0.293,133.966
20,0.707,0.856,11,-2.96,0,0.0965,0.0863,0,0.0696,0.607,100.207
0,0.821,0.703,0,-7.094,1,0.0613,0.0163,2.97e-5,0.226,0.561,96.963
24,0.854,0.78,7,-5.528,1,0.108,0.132,1.21e-6,0.189,0.848,119.972
13,0.624,0.918,11,-4.001,0,0.0412,0.0526,0,0.0588,0.495,129.066
7,0.768,0.856,2,-4.989,1,0.0445,0.014,4.11e-6,0.114,0.234,127.973
33,0.837,0.659,0,-6.741,0,0.0821,0.198,0,0.303,0.844,91.995
44,0.768,0.773,1,-5.402,1,0.282,0.0666,0,0.106,0.39,139.905
24,0.666,0.681,1,-1.348,0,0.21,0.279,0,0.105,0.355,139.751
45,0.677,0.841,3,-7.091,0,0.0838,0.0681,0,0.0917,0.665,127.924
10,0.732,0.899,2,-5.222,1,0.0976,0.00542,0.86,0.226,0.163,128.021
0,0.68,0.884,7,-4.804,1,0.0669,0.00265,0.00236,0.158,0.238,127.986
37,0.728,0.932,4,-4.141,1,0.0569,0.147,0,0.287,0.715,128.005
38,0.67,0.88,0,-4.897,1,0.0877,0.422,4.22e-6,0.0829,0.906,179.981
0,0.614,0.699,2,-8.789,1,0.0691,0.00748,3.07e-5,0.142,0.212,147.968
0,0.547,0.565,8,-7.117,1,0.0447,0.00169,2.36e-6,0.0818,0.542,128.032
0,0.659,0.731,4,-6.131,0,0.0792,0.208,0,0.158,0.206,127.976
22,0.751,0.659,5,-6.267,0,0.0756,6.89e-4,0.00512,0.0299,0.574,127.985
0,0.715,0.916,4,-5.138,0,0.142,0.00196,2.3e-6,0.0692,0.718,128.01
1,0.824,0.845,4,-4.091,0,0.0778,0.0153,0.506,0.0819,0.849,105.023
55,0.803,0.761,9,-4.334,0,0.0621,0.021,5.58e-5,0.127,0.568,111.997
0,0.822,0.567,10,-5.691,0,0.0341,0.694,0.0266,0.1,0.202,104.989
0,0.601,0.972,5,-3.163,1,0.162,0.00175,0.719,0.0844,0.347,128.006
15,0.746,0.915,8,-2.677,1,0.0502,0.138,0.094,0.122,0.939,124.032
25,0.736,0.724,7,-5.67,1,0.0465,0.29,0,0.316,0.798,90.019
0,0.767,0.573,2,-6.414,1,0.0545,0.0687,9.94e-4,0.0875,0.688,98.953
0,0.665,0.614,11,-9.515,0,0.0538,0.0169,5.85e-4,0.565,0.141,127.972
48,0.693,0.791,8,-3.847,1,0.0726,0.0369,0,0.0947,0.848,174.009
40,0.626,0.718,6,-5.904,1,0.0536,0.6,0,0.238,0.639,109.369
3,0.742,0.658,4,-5.586,1,0.0835,0.188,4.37e-5,0.714,0.064,180.096
31,0.689,0.835,1,-3.168,1,0.37,0.25,0,0.179,0.605,104.345
41,0.519,0.775,1,-5.011,1,0.0344,0.0018600000000000001,0.00731,0.0564,0.0373,128.013
44,0.786,0.797,0,-4.616,0,0.0338,0.22,4.17e-5,0.521,0.972,113.999
10,0.588,0.942,9,-4.386,0,0.0388,0.236,0.209,0.0579,0.823,160.008
35,0.712,0.757,6,-3.979,0,0.0447,0.451,0,0.122,0.312,140.017
35,0.725,0.553,5,-5.94,0,0.0452,0.00974,0,0.13,0.298,121.854
37,0.715,0.93,0,-4.366,1,0.0829,0.0241,0,0.0583,0.636,130.026
38,0.788,0.82,8,-5.803,1,0.0701,0.141,7.76e-6,0.0606,0.924,175.964
29,0.708,0.797,0,-4.891,1,0.0372,0.0361,2.51e-6,0.0872,0.651,129.983
18,0.709,0.711,8,-3.496,1,0.0404,0.101,4.76e-4,0.096,0.324,105.063
14,0.692,0.575,7,-7.531,0,0.16,0.407,9.9e-6,0.159,0.615,136.814
4,0.708,0.803,5,-6.145,0,0.0506,0.362,0,0.134,0.817,98.015
30,0.857,0.609,11,-5.752,1,0.137,0.0889,0,0.0949,0.201,125.987
42,0.776,0.908,7,-5.167,0,0.0578,0.0626,0,0.0536,0.656,149.969
0,0.808,0.778,5,-5.502,0,0.109,0.337,0,0.0682,0.947,84.018
50,0.711,0.947,9,-4.752,0,0.0484,0.0724,0,0.0725,0.84,120.044
70,0.699,0.917,0,-4.897,1,0.115,0.078,0,0.065,0.889,130.04
47,0.752,0.806,8,-3.834,1,0.124,0.185,0,0.0824,0.632,97.022
1,0.72,0.823,9,-2.735,1,0.0688,0.0588,2.37e-6,0.0949,0.632,104.976
29,0.673,0.939,9,-2.332,1,0.142,0.0128,1.06e-4,0.32,0.186,128.004
35,0.885,0.903,1,-2.91,1,0.0623,0.286,0.00141,0.0613,0.969,125.053
5,0.774,0.788,1,-6.207,0,0.104,0.14,2.45e-5,0.0819,0.594,129.966
66,0.688,0.729,2,-5.939,1,0.0315,0.109,0,0.225,0.909,127.999
0,0.617,0.939,8,-3.943,0,0.104,0.0706,6.63e-5,0.356,0.664,124.006
0,0.682,0.779,7,-4.684,1,0.0766,0.0103,0.00485,0.133,0.515,98.05
48,0.76,0.877,5,-3.928,0,0.0555,0.0543,0.217,0.183,0.684,103.011
59,0.685,0.779,4,-3.912,0,0.0571,0.111,1.04e-4,0.421,0.513,95.021
47,0.696,0.599,3,-6.623,1,0.0841,0.00287,0.00853,0.105,0.391,100.057
9,0.802,0.682,1,-5.924,0,0.222,0.111,1.39e-5,0.109,0.586,123.95
19,0.733,0.708,6,-11.427,0,0.276,0.253,0,0.436,0.556,125.059
21,0.731,0.704,8,-6.226,0,0.214,0.0569,0,0.0619,0.783,95.961
29,0.798,0.775,4,-6.296,0,0.192,0.0824,0,0.223,0.855,90.294
0,0.711,0.706,5,-4.885,0,0.0471,0.585,0,0.0623,0.657,109.968
74,0.761,0.838,4,-3.073,0,0.0502,0.4,0,0.176,0.71,93.974
41,0.868,0.609,5,-5.276,0,0.0608,0.277,0,0.105,0.742,99.995
1,0.762,0.81,1,-4.024,1,0.0664,0.13,1.73e-5,0.178,0.571,88.994
57,0.783,0.87,8,-4.657,0,0.0485,0.185,0,0.393,0.692,114.012
20,0.791,0.619,1,-5.886,1,0.0532,0.00784,0.00423,0.351,0.371,103.989
12,0.804,0.648,7,-7.805,1,0.117,0.0573,3.49e-5,0.102,0.392,117.983
10,0.893,0.639,2,-7.857,1,0.0549,0.00226,3.15e-4,0.0382,0.579,134.963
72,0.724,0.904,8,-3.354,0,0.0966,0.0786,0,0.226,0.846,90.999
4,0.725,0.779,7,-3.501,1,0.119,0.0457,2.76e-6,0.0446,0.948,91.018
3,0.632,0.681,0,-5.023,0,0.115,0.128,1.53e-5,0.116,0.633,126.477
40,0.716,0.656,9,-7.867,1,0.0883,0.135,0,0.212,0.424,101.09
12,0.781,0.919,10,-2.644,0,0.17,0.00148,1.56e-5,0.601,0.777,110.007
50,0.638,0.813,8,-5.303,0,0.0648,0.00783,0,0.281,0.689,130.1
45,0.852,0.929,3,-2.658,0,0.113,0.0614,4.93e-6,0.563,0.636,110.679
7,0.617,0.989,9,-1.727,0,0.0494,0.178,0,0.238,0.893,95.028
27,0.687,0.809,1,-1.726,1,0.123,0.0887,0,0.123,0.399,90.096
0,0.595,0.551,10,-11.522,0,0.509,0.452,1.13e-5,0.0883,0.597,170.111
74,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031
10,0.508,0.687,0,-4.361,1,0.326,0.551,3.41e-6,0.126,0.555,180.044
1,0.73,0.613,6,-5.83,1,0.0767,0.0914,0,0.167,0.959,87.935
3,0.716,0.71,8,-5.708,0,0.111,0.166,7.73e-5,0.107,0.904,173.911
3,0.754,0.743,5,-5.049,0,0.0918,0.144,0,0.275,0.74,176.015
5,0.784,0.809,5,-6.458,0,0.0824,0.235,0.00122,0.0772,0.845,102.048
67,0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315
40,0.888,0.616,2,-7.662,1,0.155,0.0779,1.4e-6,0.0627,0.751,97.918
71,0.757,0.678,8,-5.529,0,0.233,0.0472,9.14e-6,0.0654,0.82,120.075
0,0.799,0.864,11,-5.244,0,0.0702,0.0185,3.76e-6,0.0962,0.679,127.99
2,0.72,0.951,0,-4.138,1,0.0525,0.00362,2.75e-4,0.226,0.388,128.969
16,0.765,0.68,11,-6.306,1,0.0932,0.0953,9e-4,0.138,0.462,129.998
43,0.521,0.751,10,-7.744,0,0.3,0.00916,0,0.21,0.595,193.925
1,0.655,0.672,5,-6.625,1,0.0374,0.627,0,0.0856,0.934,174.094
0,0.609,0.702,8,-5.505,1,0.138,0.128,0,0.285,0.7,130.041
0,0.669,0.897,5,-5.98,0,0.0894,0.0557,3.35e-5,0.109,0.537,127.923
0,0.478,0.722,0,-3.353,1,0.398,0.0982,0,0.366,0.705,130.928
0,0.704,0.873,0,-2.532,0,0.0771,0.19,0,0.0928,0.81,127.988
0,0.702,0.82,0,-4.904,0,0.0729,0.191,0,0.25,0.736,119.906
0,0.503,0.905,8,-5.657,1,0.131,0.282,0,0.085,0.48,127.654
47,0.694,0.615,6,-7.085,0,0.0482,0.107,2.81e-4,0.165,0.577,137.964
0,0.888,0.667,0,-6.374,1,0.124,0.0569,0,0.119,0.745,110.042
0,0.878,0.845,11,-6.065,0,0.252,0.0616,5.83e-5,0.165,0.281,109.066
24,0.665,0.855,1,-3.056,0,0.0435,2.62e-4,9.07e-6,0.152,0.424,110.033
0,0.699,0.957,8,-2.535,1,0.129,0.00509,1.75e-6,0.137,0.517,140.074
32,0.742,0.921,9,-3.661,1,0.211,0.00409,0,0.215,0.604,126.04
0,0.72,0.823,6,-6.474,1,0.191,0.0655,0,0.109,0.629,96.034
1,0.88,0.986,10,-1.588,0,0.276,0.233,0,0.0553,0.655,99.965
62,0.737,0.93,1,-6.083,1,0.0534,0.237,1.57e-6,0.0911,0.965,103.191
0,0.502,0.944,6,-1.884,0,0.148,0.116,0,0.293,0.899,195.804
61,0.83,0.765,7,-4.205,0,0.101,0.0232,0.0159,0.0754,0.367,102.028
7,0.803,0.743,1,-3.602,0,0.0681,0.105,2.12e-6,0.099,0.674,108.005
0,0.799,0.605,7,-10.011,1,0.286,0.00845,0.0143,0.485,0.368,194.055
0,0.646,0.828,7,-5.642,0,0.053900000000000003,0.246,4.13e-5,0.494,0.429,126.004
0,0.717,0.718,1,-7.09,1,0.11,0.0302,0,0.054,0.457,100.041
22,0.757,0.897,7,-2.375,0,0.0559,0.0246,0,0.151,0.637,103.02
61,0.834,0.768,8,-7.767,0,0.205,0.243,5.18e-6,0.142,0.738,129.996
19,0.515,0.842,11,-1.828,0,0.381,0.304,0,0.302,0.673,158.658
1,0.849,0.587,8,-7.062,1,0.304,0.046,0,0.166,0.205,120.131
39,0.571,0.747,8,-5.564,0,0.388,0.144,0,0.233,0.359,103.082
18,0.832,0.838,1,-5.414,0,0.0421,0.0791,0,0.152,0.965,100.019
46,0.461,0.748,1,-6.122,1,0.033,0.0444,0,0.125,0.115,180.063
37,0.703,0.459,9,-7.623,1,0.064,0.0278,0,0.203,0.543,105.578
15,0.644,0.535,8,-9.899,1,0.043,0.0834,7.41e-5,0.154,0.337,125.933
61,0.769,0.437,1,-6.406,1,0.0363,0.44,0,0.116,0.737,103.921
63,0.875,0.673,7,-4.184,1,0.0932,0.135,0,0.292,0.231,130
60,0.733,0.676,10,-5.655,0,0.0432,0.0697,0,0.208,0.701,97.448
51,0.827,0.576,4,-7.774,1,0.0372,0.184,0.029,0.0656,0.41,118.04
50,0.83,0.699,8,-5.815,1,0.079,0.304,0,0.119,0.847,123.024
64,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06
54,0.829,0.758,7,-6.202,1,0.256,0.0408,0,0.139,0.908,95.019
33,0.638,0.809,8,-5.418,1,0.114,0.0175,0,0.0975,0.44,126.072
38,0.811,0.889,0,-3.966,1,0.169,0.0437,0,0.185,0.932,137.979
55,0.595,0.942,6,-3.605,0,0.0707,0.00431,0.0838,0.0984,0.549,124.989
1,0.879,0.578,3,-5.305,0,0.107,0.00578,2.2e-6,0.231,0.575,120.001
34,0.75,0.632,7,-8.681,1,0.215,1.47e-4,5.3e-4,0.108,0.532,98.997
61,0.781,0.57,11,-5.874,0,0.188,0.273,0,0.196,0.858,107.059
0,0.914,0.805,11,-3.132,0,0.0558,6.5e-4,0.0075,0.0527,0.767,128.004
39,0.629,0.901,7,-3.715,1,0.36,0.378,0,0.296,0.543,177.162
65,0.718,0.776,7,-5.208,0,0.0693,6.24e-4,5.3e-6,0.207,0.622,120.015
58,0.658,0.621,1,-5.725,1,0.231,0.0667,2.46e-6,0.142,0.817,91.267
61,0.735,0.824,10,-4.143,0,0.036,0.615,0,0.158,0.726,100.202
51,0.725,0.8,1,-6.829,0,0.111,9.12e-5,0.00271,0.0951,0.471,100.609
34,0.786,0.434,10,-15.184,1,0.476,0.0143,9.88e-4,0.657,0.531,96.868
0,0.853,0.783,11,-6.33,0,0.198,0.00162,0.191,0.359,0.367,94.074
0,0.765,0.631,11,-8.092,0,0.194,0.0861,0,0.158,0.636,87.646
27,0.568,0.742,7,-8.865,1,0.0758,0.0081,0,0.356,0.175,99.002
35,0.853,0.602,6,-14.649,1,0.265,0.0206,0.0058,0.102,0.592,91.324
1,0.592,0.878,5,-4.813,0,0.381,0.41,0,0.322,0.77,85.636
42,0.966,0.505,1,-14.762,1,0.111,0.0678,0,0.197,0.826,113.592
0,0.783,0.967,11,-5.788,1,0.129,0.0391,1.18e-5,0.748,0.325,96.028
20,0.846,0.66,0,-12.988,1,0.178,0.142,0,0.229,0.923,101.991
36,0.689,0.778,7,-5.148,1,0.11,0.0216,0.22,0.107,0.235,106.228
31,0.662,0.476,0,-14.114,0,0.0613,0.0018600000000000001,0.00683,0.353,0.489,103.302
47,0.82,0.821,1,-6.696,1,0.117,0.0711,0,0.11,0.962,101.979
20,0.842,0.874,1,-11.12,0,0.221,0.0345,0.694,0.295,0.504,90.734
35,0.746,0.863,6,-7.723,0,0.171,0.00809,6.01e-5,0.57,0.869,104.372
54,0.657,0.578,3,-6.682,0,0.13,0.236,0.00746,0.212,0.819,89.948
45,0.8,0.746,1,-7.233,1,0.274,0.311,0,0.0769,0.839,101.376
28,0.804,0.702,1,-8.566,1,0.175,0.0176,4.01e-5,0.301,0.727,92.97
26,0.685,0.811,6,-5.908,0,0.309,0.0549,3.04e-5,0.534,0.712,93.016
26,0.641,0.788,8,-8.406,1,0.109,0.0309,0,0.772,0.275,97.013
37,0.833,0.733,4,-7.584,0,0.283,0.187,5.9e-6,0.277,0.826,90.696
43,0.841,0.628,10,-7.773,0,0.085,0.00165,0.0445,0.276,0.556,102.008
0,0.828,0.856,0,-4.381,1,0.218,0.0375,4.27e-4,0.315,0.702,93.99
52,0.849,0.783,1,-5.419,1,0.164,0.391,0,0.311,0.645,95
0,0.688,0.472,10,-9.022,0,0.0458,0.0155,0.0898,0.245,0.489,79.466
43,0.741,0.859,10,-7.132,0,0.194,0.432,0,0.162,0.915,96.991
20,0.467,0.706,5,-8.346,0,0.0423,0.0187,0.0733,0.139,0.62,169.375
51,0.646,0.683,0,-8.517,0,0.274,0.33,2.65e-5,0.624,0.668,76.886
36,0.643,0.828,6,-6.875,1,0.232,0.177,0,0.137,0.914,169.887
43,0.716,0.343,6,-11.823,1,0.182,0.26,4.79e-5,0.19,0.501,91.033
60,0.84,0.714,9,-7.031,1,0.212,5.15e-4,0.0479,0.408,0.34,93.998
43,0.651,0.862,1,-9.363,0,0.0814,0.623,1.42e-5,0.56,0.82,104.138
41,0.841,0.573,6,-11.715,0,0.302,0.383,9.62e-5,0.105,0.644,92.684
49,0.584,0.791,11,-3.218,0,0.418,0.6,0,0.71,0.682,190.224
36,0.799,0.304,9,-8.81,1,0.282,0.63,0.00531,0.0858,0.336,91.014
36,0.798,0.6,3,-5.415,0,0.116,0.663,2.71e-6,0.122,0.919,85.977
44,0.552,0.493,2,-8.875,0,0.163,0.481,2.52e-4,0.105,0.444,145.106
27,0.804,0.818,11,-5.787,1,0.302,0.164,6.42e-5,0.272,0.964,169.945
62,0.761,0.63,8,-8.197,0,0.325,0.43,1.48e-6,0.11,0.671,89.35
58,0.762,0.813,5,-4.851,0,0.116,0.0633,3.75e-5,0.211,0.91,100.157
48,0.756,0.574,1,-9.996,1,0.195,0.312,0,0.394,0.834,92.001
44,0.845,0.839,10,-8.015,0,0.243,0.468,2.31e-5,0.318,0.851,94.987
10,0.777,0.902,1,-5.723,1,0.117,0.0318,0.849,0.0654,0.896,128.995
0,0.749,0.867,4,-7.057,0,0.0334,0.0817,0.00137,0.296,0.96,89.969
0,0.457,0.73,7,-5.96,1,0.18,0.154,1.25e-6,0.106,0.438,82.52
49,0.885,0.877,2,-5.269,1,0.171,0.214,1.44e-6,0.116,0.89,91.985
32,0.493,0.863,11,-4.643,0,0.353,0.0687,0,0.104,0.505,85.695
47,0.715,0.558,10,-6.546,0,0.374,0.118,1.3e-5,0.236,0.611,172.01
43,0.504,0.534,11,-10.044,0,0.337,0.623,1.93e-6,0.102,0.817,177.949
41,0.792,0.307,7,-11.481,1,0.391,0.432,0,0.148,0.373,91.057
41,0.739,0.545,9,-7.093,0,0.228,0.49,2.15e-5,0.0754,0.681,88.035
42,0.615,0.557,2,-10.852,1,0.167,0.0562,0,0.0821,0.41,172.062
48,0.863,0.838,10,-4.593,0,0.24,0.138,2.77e-6,0.0533,0.756,97.997
41,0.725,0.8,8,-5.768,0,0.335,0.745,8.38e-6,0.1,0.666,89.098
33,0.85,0.639,8,-7.456,0,0.311,0.457,0,0.24,0.604,93.989
42,0.877,0.503,3,-8.732,0,0.328,0.263,0.00231,0.178,0.579,90.066
50,0.499,0.582,11,-12.411,1,0.196,0.0232,0.0324,0.0755,0.431,81.916
44,0.871,0.623,8,-9.404,0,0.188,0.0346,0.0292,0.081,0.862,102.147
43,0.789,0.795,3,-8.699,0,0.116,0.00781,0.00151,0.208,0.849,101.981
44,0.794,0.434,10,-12.931,0,0.354,0.0138,8.89e-6,0.1,0.16,103.714
36,0.856,0.781,6,-8.503,1,0.276,0.0134,0.02,0.0965,0.568,91.312
37,0.761,0.624,8,-8.256,1,0.322,0.0124,1.81e-5,0.187,0.761,84.965
44,0.784,0.704,7,-8.068,1,0.377,0.344,0,0.372,0.534,90.749
34,0.859,0.829,4,-9.921,1,0.126,0.0753,0.0347,0.0747,0.768,111.063
40,0.649,0.804,8,-7.293,1,0.252,0.00116,0.00811,0.106,0.686,182.188
35,0.763,0.542,1,-10.209,1,0.289,0.00179,1.29e-4,0.072,0.21,92.045
33,0.595,0.87,6,-7.984,1,0.186,4.21e-4,0.0455,0.0531,0.907,111.707
48,0.752,0.46,10,-12.41,0,0.386,0.0318,8.58e-5,0.156,0.595,96.82
34,0.66,0.593,0,-9.211,0,0.0581,0.00214,0.00469,0.128,0.489,103.397
50,0.901,0.615,1,-9.837,0,0.377,0.0289,3.1e-5,0.0578,0.674,92.089
33,0.867,0.738,6,-8.797,0,0.0825,0.136,0.0312,0.16,0.883,91.174
39,0.72,0.824,11,-4.066,0,0.185,0.0199,0,0.389,0.589,88.987
48,0.662,0.836,4,-6.318,1,0.355,0.0846,0,0.675,0.905,90.126
0,0.706,0.763,2,-6.318,1,0.163,0.264,0,0.0749,0.821,89.92
52,0.657,0.832,6,-5.085,0,0.136,0.125,0,0.149,0.75,90.054
47,0.714,0.686,1,-6.395,1,0.36,0.429,0,0.213,0.54,93.529
34,0.672,0.842,4,-5.155,0,0.279,0.331,0,0.129,0.586,85.526
27,0.777,0.698,1,-7.339,1,0.37,0.256,0,0.0648,0.932,92.317
19,0.673,0.831,7,-3.896,1,0.361,0.12,0,0.108,0.649,90.841
0,0.633,0.912,6,-3.462,0,0.237,0.254,0,0.39,0.693,89.287
0,0.635,0.604,7,-5.585,1,0.437,0.172,0,0.127,0.596,88.261
0,0.751,0.773,1,-6.465,1,0.275,0.155,0,0.115,0.825,91.021
0,0.829,0.433,1,-7.622,1,0.391,0.136,2.91e-6,0.306,0.928,91.071
50,0.675,0.797,9,-3.784,0,0.359,0.145,0,0.127,0.888,89.977
27,0.525,0.886,4,-3.809,0,0.204,0.179,0,0.0993,0.44,88.583
22,0.677,0.88,11,-4.144,0,0.18,0.0418,0,0.322,0.701,90.018
40,0.648,0.847,4,-6.523,1,0.378,0.0827,0,0.811,0.907,89.825
38,0.74,0.822,4,-3.686,0,0.252,0.07,0,0.242,0.562,89.087
45,0.907,0.455,3,-11.124,1,0.225,0.272,0.0366,0.0978,0.223,127.966
0,0.789,0.659,10,-6.625,0,0.367,0.234,0,0.22,0.816,87.93
29,0.903,0.677,11,-6.716,0,0.322,0.243,0,0.0473,0.936,90.932
0,0.764,0.617,9,-6.217,0,0.257,0.295,0,0.182,0.89,90.967
55,0.738,0.671,4,-5.754,0,0.226,0.176,0,0.0919,0.607,88.012
0,0.755,0.688,5,-9.098,0,0.267,0.0207,5.47e-5,0.578,0.719,159.966
0,0.601,0.499,10,-10.657,0,0.0536,0.0171,4.53e-4,0.171,0.515,80.101
28,0.596,0.681,10,-8.243,0,0.253,0.365,1.22e-6,0.123,0.664,88.94
55,0.727,0.8,8,-5.061,0,0.138,0.501,0,0.352,0.494,91.521
55,0.746,0.778,0,-6.17,1,0.0269,0.0486,0,0.0907,0.61,127.96
24,0.534,0.887,0,-3.777,1,0.0345,0.0768,9.93e-5,0.325,0.72,122.494
54,0.8,0.723,2,-9.719,1,0.158,0.00228,0,0.26,0.651,111.593
70,0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148
62,0.629,0.479,10,-10.608,1,0.0271,0.22,0,0.0587,0.345,138.231
57,0.813,0.735,0,-4.982,0,0.0776,0.482,0.00187,0.285,0.853,104.056
69,0.725,0.903,0,-2.955,1,0.0658,0.0344,0,0.183,0.946,142.006
58,0.923,0.679,8,-14.019,1,0.0888,0.428,1.31e-4,0.0908,0.965,103.017
73,0.607,0.536,10,-7.306,1,0.0305,0.386,0,0.102,0.434,147.986
82,0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012
0,0.881,0.788,2,-4.669,1,0.168,0.0212,0,0.0377,0.592,104.997
10,0.743,0.774,0,-5.916,1,0.0941,0.256,5.03e-5,0.155,0.833,106.564
60,0.785,0.582,5,-4.877,0,0.237,0.191,0,0.2,0.861,71.774
4,0.378,0.742,7,-10.002,1,0.0444,0.0257,1.25e-4,0.0659,0.765,163.721
63,0.711,0.803,0,-4.58,1,0.124,0.52,8.37e-6,0.0987,0.787,182.92
62,0.569,0.721,10,-5.889,1,0.0375,0.102,3.38e-5,0.205,0.927,180.06
58,0.665,0.779,2,-5.153,1,0.113,0.216,0,0.107,0.839,88.863
59,0.855,0.746,3,-3.777,0,0.232,0.402,0,0.146,0.375,95.026
70,0.355,0.48,11,-7.31,1,0.0282,0.679,2.28e-6,0.12,0.137,100.956
68,0.702,0.632,9,-6.508,1,0.0247,0.554,0,0.127,0.457,102.404
26,0.579,0.419,0,-10.72,1,0.0346,0.625,0,0.0981,0.673,104.564
42,0.769,0.898,1,-9.347,1,0.0355,0.116,6.48e-4,0.261,0.968,108.141
71,0.563,0.688,7,-4.474,1,0.0262,0.0763,0,0.0863,0.622,108.008
13,0.683,0.838,2,-9.433,1,0.0358,0.0355,0.00157,0.0627,0.874,115.879
71,0.784,0.893,7,-5.153,0,0.0923,0.3,1.57e-5,0.272,0.819,118.738
69,0.715,0.817,5,-6.227,0,0.0532,0.0325,1.61e-6,0.851,0.871,133.858
43,0.854,0.65,0,-5.339,1,0.105,0.00794,3.43e-5,0.0692,0.916,115.001
20,0.538,0.127,11,-16.057,1,0.0284,0.589,1.7e-4,0.238,0.527,62.829
54,0.978,0.691,6,-5.787,1,0.218,0.00148,7.99e-5,0.28,0.482,122.026
78,0.728,0.974,4,-2.261,0,0.0665,0.103,5.32e-4,0.175,0.965,79.526
72,0.539,0.884,9,-6.53,1,0.0403,0.382,0.00166,0.76,0.752,100.812
75,0.566,0.713,6,-4.25,1,0.0417,0.645,0,0.114,0.807,169.864
19,0.629,0.897,2,-3.401,1,0.0483,0.0424,0,0.263,0.93,161.944
22,0.733,0.463,5,-7.269,1,0.0301,0.438,0,0.19,0.653,98.999
27,0.762,0.727,11,-6.347,0,0.0697,0.0221,0,0.175,0.441,104.999
19,0.791,0.702,0,-5.686,0,0.0389,0.0751,2.96e-5,0.0741,0.46,121.963
32,0.809,0.807,10,-4.284,0,0.0744,0.0301,0,0.0814,0.598,106.983
71,0.888,0.815,11,-4.909,0,0.0404,0.23,4.24e-4,0.127,0.961,127.273
36,0.597,0.86,1,-2.315,1,0.0461,0.196,0,0.0873,0.818,172.067
70,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-6,0.102,0.479,82.45
66,0.839,0.832,0,-2.492,1,0.0531,0.0622,4.59e-6,0.282,0.529,92.004
64,0.844,0.717,7,-4.947,1,0.0392,0.00966,0,0.344,0.965,145.065
57,0.864,0.662,11,-10.182,1,0.0977,0.125,0,0.148,0.964,136.48
59,0.917,0.571,4,-6.456,0,0.0308,0.0391,0.0116,0.138,0.924,99.879
2,0.769,0.757,4,-5.424,0,0.0526,0.146,0,0.062,0.881,118.98
75,0.4,0.915,0,-4.89,1,0.28,0.0846,0,0.0503,0.878,88.917
71,0.631,0.44,1,-5.948,1,0.028,0.328,0,0.239,0.418,136.033
63,0.704,0.636,11,-6.652,0,0.059,0.0655,0,0.579,0.55,121.96
55,0.686,0.579,10,-5.813,1,0.0442,0.334,0,0.135,0.352,145.051
88,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949
89,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015
84,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274
85,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997
71,0.747,0.861,8,-5.251,1,0.0514,0.113,0,0.026,0.859,103.966
81,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084
32,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038
73,0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.649,124.072
75,0.646,0.77,2,-6.596,0,0.226,0.00249,0,0.0715,0.681,99.165
62,0.729,0.771,4,-2.451,1,0.0725,0.00761,0,0.087,0.873,125.011
86,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05
78,0.774,0.756,1,-4.995,1,0.0389,0.0423,0,0.305,0.931,144.032
80,0.637,0.843,5,-5.413,1,0.0432,0.0151,0,0.0876,0.434,109.012
73,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011
72,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014
57,0.738,0.937,9,-7.788,0,0.0668,0.0124,0.00206,0.0338,0.614,131.994
42,0.854,0.936,7,-7.073,1,0.194,0.386,0,0.177,0.247,115.318
80,0.778,0.824,10,-5.892,0,0.0712,0.284,0,0.405,0.756,100.024
72,0.645,0.904,2,-4.532,1,0.0462,0.0293,0,0.0834,0.671,105.97
67,0.809,0.883,8,-2.965,1,0.0689,0.238,0.00234,0.0625,0.918,124.096
76,0.622,0.807,5,-6.752,0,0.408,0.103,0,0.306,0.892,174.06
69,0.421,0.476,0,-7.692,1,0.0298,0.268,0,0.0816,0.3,169.784
66,0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-5,0.38,0.621,121.058
69,0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-6,0.0992,0.19,92.036
