speaker,background,type,gender,debate,day,order,sentence,PERSON,ORG,GPE,NORP,LAW,LOC,polarity_sentiment,dem_candidate_full_name
Julian Castro,,Candidate,male,1,1,255,"Some, like Congressman O'Rourke, have not.",O'Rourke,,,,,,0.0,Beto O'Rourke
Julian Castro,,Candidate,male,1,1,258,"I just think it's a mistake, Beto.",Beto,,,,,,0.0,Beto O'Rourke
Julian Castro,,Candidate,male,1,1,403,"You know, Rachel, I am the dad of a 10-year-old girl, Carina, who's here tonight.",Carina,,,,,,0.0,
Julian Castro,,Candidate,male,1,1,403,"You know, Rachel, I am the dad of a 10-year-old girl, Carina, who's here tonight.",Rachel,,,,,,0.0,
Julian Castro,,Candidate,male,1,1,513,"And if I'm elected president, the first thing that I would do, like Senator Klobuchar also has said, is sign an executive order recommitting us to the Paris Climate Accord so that we lead again...",Klobuchar,,,,,,0.25,Amy Klobuchar
Julian Castro,,Candidate,male,1,1,524,"So, Chuck, Chuck...",Chuck,,,,,,0.0,
Julian Castro,,Candidate,male,1,1,524,"So, Chuck, Chuck...",Chuck,,,,,,0.0,
Julian Castro,,Candidate,male,1,1,571,"And, you know, I was in Charleston not too long ago, and I remembered that Dylann Roof went to the Mother Emanuel AME church, and he murdered nine people who were worshipping, and then he was apprehended by police without incident.",Emanuel AME,,Charleston;,,,,-0.05,
Julian Castro,,Candidate,male,1,1,572,"Well, but what about Eric Garner and Tamir Rice and Laquan McDonald and Sandra Bland and Pamela Turner and Antonio Arce?",Antonio Arce,,,,,,-0.16666666666666666,
Julian Castro,,Candidate,male,1,1,572,"Well, but what about Eric Garner and Tamir Rice and Laquan McDonald and Sandra Bland and Pamela Turner and Antonio Arce?",Pamela Turner,,,,,,-0.16666666666666666,
Julian Castro,,Candidate,male,1,1,572,"Well, but what about Eric Garner and Tamir Rice and Laquan McDonald and Sandra Bland and Pamela Turner and Antonio Arce?",Sandra Bland,,,,,,-0.16666666666666666,
Julian Castro,,Candidate,male,1,1,572,"Well, but what about Eric Garner and Tamir Rice and Laquan McDonald and Sandra Bland and Pamela Turner and Antonio Arce?",Laquan McDonald,,,,,,-0.16666666666666666,
Julian Castro,,Candidate,male,1,1,572,"Well, but what about Eric Garner and Tamir Rice and Laquan McDonald and Sandra Bland and Pamela Turner and Antonio Arce?",Tamir Rice,,,,,,-0.16666666666666666,
Julian Castro,,Candidate,male,1,1,572,"Well, but what about Eric Garner and Tamir Rice and Laquan McDonald and Sandra Bland and Pamela Turner and Antonio Arce?",Eric Garner,,,,,,-0.16666666666666666,
Julian Castro,,Candidate,male,1,1,717,"Me llamo Julian Castro, y estoy postolando por presidente de los Estados Unidos.",llamo Julian Castro,,,,,,0.0,Julian Castro
Julian Castro,,Candidate,male,1,1,721,"And on January 20, 2021, we'll say adios to Donald Trump.",Donald Trump,,,,,,0.0,
Julian Castro,,Candidate,male,2,2,37,"Thank you, Dana, and good evening.",Dana,,,,,,0.7,
Julian Castro,,Candidate,male,2,2,241,"My immigration plan would also make sure that we put undocumented immigrants who haven't committed a serious crime on a pathway to citizenship, that we do a 21st century Marshall Plan with Honduras, El Salvador, and Guatemala, so that we can get to the root of this challenge so people can find safety and opportunity at home instead of having to come to the United States.",Marshall Plan,,the United States;Guatemala;El Salvador;Honduras;,,,,0.05555555555555556,
Julian Castro,,Candidate,male,2,2,405,"Yeah, I agree with Senator Booker -- I agree with Senator Booker that a lot of what Vice President helped author in '94 was a mistake.",Booker,,,,,,0.0,Cory Booker
Julian Castro,,Candidate,male,2,2,405,"Yeah, I agree with Senator Booker -- I agree with Senator Booker that a lot of what Vice President helped author in '94 was a mistake.",Booker,,,,,,0.0,Cory Booker
Julian Castro,,Candidate,male,2,2,407,"And whether it's the case of someone like Tamir Rice or Michael Brown or Eric Garner, where the Trump Justice Department just decided not to pursue challenges...",Eric Garner,the Trump Justice Department;,,,,,0.0,
Julian Castro,,Candidate,male,2,2,407,"And whether it's the case of someone like Tamir Rice or Michael Brown or Eric Garner, where the Trump Justice Department just decided not to pursue challenges...",Michael Brown,the Trump Justice Department;,,,,,0.0,
Julian Castro,,Candidate,male,2,2,407,"And whether it's the case of someone like Tamir Rice or Michael Brown or Eric Garner, where the Trump Justice Department just decided not to pursue challenges...",Tamir Rice,the Trump Justice Department;,,,,,0.0,
Julian Castro,,Candidate,male,2,2,420,"Well, that it's much more than that, because what we see -- and this was a good example, the other day, of the Department of Justice not going after Officer Pantaleo that -- Officer Pantaleo used a chokehold that was prohibited by NYPD.",Officer Pantaleo,NYPD;the Department of Justice;,,,,,0.3583333333333333,
Julian Castro,,Candidate,male,2,2,420,"Well, that it's much more than that, because what we see -- and this was a good example, the other day, of the Department of Justice not going after Officer Pantaleo that -- Officer Pantaleo used a chokehold that was prohibited by NYPD.",Officer Pantaleo,NYPD;the Department of Justice;,,,,,0.3583333333333333,
Julian Castro,,Candidate,male,2,2,420,Eleven different times Eric Garner said that he couldn't breathe.,Eric Garner,,,,,,0.0,
Julian Castro,,Candidate,male,2,2,420,"He knew what he was doing, that he was killing Eric Garner, and yet he has not been brought to justice.",Eric Garner,,,,,,0.0,
Julian Castro,,Candidate,male,2,2,541,This Trump administration set that back.,Trump,,,,,,0.0,
Julian Castro,,Candidate,male,2,2,687,Over 80 months of that was due to President Barack Obama.,Barack Obama,,,,,,-0.125,
Julian Castro,,Candidate,male,2,2,687,"Thank you, Barack Obama.",Barack Obama,,,,,,0.0,
Julian Castro,,Candidate,male,2,2,687,"Thank you, Barack Obama.",Barack Obama,,,,,,0.0,
Julian Castro,,Candidate,male,2,2,840,There are 10 different incidents that Robert Mueller has pointed out where this president either obstructed justice or attempted to obstruct justice.,Robert Mueller,,,,,,0.0,
Julian Castro,,Candidate,male,2,2,841,"However, I believe that the evidence is plain and clear and that if it gets that far, that you're likely to see a prosecution of Donald Trump.",Donald Trump,,,,,,-0.0035714285714285618,
Julian Castro,,Candidate,male,2,2,861,"Conversely, if Mitch McConnell is the one that lets him off the hook, we're going to be able to say...",Mitch McConnell,,,,,,0.5,
Julian Castro,,Candidate,male,2,2,863,"""Well, sure, they impeached him in the House, but his friend, Mitch McConnell, Moscow Mitch, let him off the hook.""",Moscow Mitch,House;,,,,,0.5,
Julian Castro,,Candidate,male,2,2,863,"""Well, sure, they impeached him in the House, but his friend, Mitch McConnell, Moscow Mitch, let him off the hook.""",Mitch McConnell,House;,,,,,0.5,
Julian Castro,,Candidate,male,2,2,913,"Well, first of all, let me say thank you to you, Jake, Dana, and to Don, and to everybody here and to those watching.",Don,,,,,,0.25,
Julian Castro,,Candidate,male,2,2,913,"Well, first of all, let me say thank you to you, Jake, Dana, and to Don, and to everybody here and to those watching.",Dana,,,,,,0.25,
Julian Castro,,Candidate,male,2,2,913,"Well, first of all, let me say thank you to you, Jake, Dana, and to Don, and to everybody here and to those watching.",Jake,,,,,,0.25,
Julian Castro,,Candidate,male,2,2,915,Donald Trump has not been bashful in his cruelty.,Donald Trump,,,,,,0.0,
Julian Castro,,Candidate,male,2,2,917,"And on January 20th, 2021, we'll say together, ""Adios to Donald Trump.""",Donald Trump,,,,,,0.0,
Julian Castro,,Candidate,male,3,1,168,"And, of course, we owe a debt of gratitude to President Barack Obama.",Barack Obama,,,,,,0.0,
Julian Castro,,Candidate,male,3,1,168,"Of course, I also worked for President Obama, Vice President Biden, and I know that the problem with your plan is that it leaves 10 million people uncovered.",Biden,,,,,,0.0,Joe Biden
Julian Castro,,Candidate,male,3,1,168,"Of course, I also worked for President Obama, Vice President Biden, and I know that the problem with your plan is that it leaves 10 million people uncovered.",Obama,,,,,,0.0,
Julian Castro,,Candidate,male,3,1,169,"Now, on the last debate stage in Detroit, you said that wasn't true, when Senator Harris brought that up.",Harris,,Detroit;,,,,0.175,Kamala Harris
Julian Castro,,Candidate,male,3,1,171,"But the difference between what I support and what you support, Vice President Biden, is that you require them to opt in and I would not require them to opt in.",Biden,,,,,,0.0,Joe Biden
Julian Castro,,Candidate,male,3,1,172,"That's a big difference, because Barack Obama's vision was not to leave 10 million people uncovered.",Barack Obama's,,,,,,0.0,
Julian Castro,,Candidate,male,3,1,182,"I'm fulfilling the legacy of Barack Obama, and you're not.",Barack Obama,,,,,,0.0,
Julian Castro,,Candidate,male,3,1,189,"Yeah, that's called the Democratic primary election, Pete.",Pete,,,Democratic;,,,0.4,Pete Buttigieg
Julian Castro,,Candidate,male,3,1,223,"Look, you know, I want to commend Beto for how well he has spoken to the passion and the frustration and the sadness after what happened in his hometown of El Paso.",Beto,,El Paso;,,,,0.0,Beto O'Rourke
Julian Castro,,Candidate,male,3,1,225,"I'm also proud that I was the first to put forward a police reform plan, because we're not going to have any more Laquan McDonalds or Eric Garners or Michael Browns or Pamela Turners or Walter Scotts or Sandra Bland, here from the Houston area.",Sandra Bland,,Houston;,,,,0.3458333333333333,
Julian Castro,,Candidate,male,3,1,225,"I'm also proud that I was the first to put forward a police reform plan, because we're not going to have any more Laquan McDonalds or Eric Garners or Michael Browns or Pamela Turners or Walter Scotts or Sandra Bland, here from the Houston area.",Walter Scotts,,Houston;,,,,0.3458333333333333,
Julian Castro,,Candidate,male,3,1,225,"I'm also proud that I was the first to put forward a police reform plan, because we're not going to have any more Laquan McDonalds or Eric Garners or Michael Browns or Pamela Turners or Walter Scotts or Sandra Bland, here from the Houston area.",Pamela Turners,,Houston;,,,,0.3458333333333333,
Julian Castro,,Candidate,male,3,1,225,"I'm also proud that I was the first to put forward a police reform plan, because we're not going to have any more Laquan McDonalds or Eric Garners or Michael Browns or Pamela Turners or Walter Scotts or Sandra Bland, here from the Houston area.",Michael Browns,,Houston;,,,,0.3458333333333333,
Julian Castro,,Candidate,male,3,1,225,"I'm also proud that I was the first to put forward a police reform plan, because we're not going to have any more Laquan McDonalds or Eric Garners or Michael Browns or Pamela Turners or Walter Scotts or Sandra Bland, here from the Houston area.",Eric Garners,,Houston;,,,,0.3458333333333333,
Julian Castro,,Candidate,male,3,1,421,"Jorge, thank you very much for that question.",Jorge,,,,,,0.26,
Julian Castro,,Candidate,male,3,1,421,"And, look, I agree that Barack Obama was very different from Donald Trump.",Donald Trump,,,,,,0.0,
Julian Castro,,Candidate,male,3,1,421,"And, look, I agree that Barack Obama was very different from Donald Trump.",Barack Obama,,,,,,0.0,
Julian Castro,,Candidate,male,3,1,421,Donald Trump has a dark heart when it comes to immigrants.,Donald Trump,,,,,,-0.15,
Julian Castro,,Candidate,male,3,1,421,"He built his whole political career so far on scapegoating and fearmongering and otherizing migrants, and that's very different from Barack Obama.",Barack Obama,,,,,,0.07500000000000001,
Julian Castro,,Candidate,male,3,1,422,"But my problem with Vice President Biden - and Cory pointed this out last time - is every time something good about Barack Obama comes up, he says, oh, I was there, I was there, I was there, that's me, too, and then every time somebody questions part of the administration that we were both part of, he says, well, that was the president.",Barack Obama,,,,,,0.35,
Julian Castro,,Candidate,male,3,1,422,"But my problem with Vice President Biden - and Cory pointed this out last time - is every time something good about Barack Obama comes up, he says, oh, I was there, I was there, I was there, that's me, too, and then every time somebody questions part of the administration that we were both part of, he says, well, that was the president.",Cory,,,,,,0.35,Cory Booker
Julian Castro,,Candidate,male,3,1,422,"But my problem with Vice President Biden - and Cory pointed this out last time - is every time something good about Barack Obama comes up, he says, oh, I was there, I was there, I was there, that's me, too, and then every time somebody questions part of the administration that we were both part of, he says, well, that was the president.",Biden,,,,,,0.35,Joe Biden
Julian Castro,,Candidate,male,3,1,429,"Jorge, let me just say that I would - I was the first candidate in early April to put forward an immigration plan.",Jorge,,,,,,0.175,
Julian Castro,,Candidate,male,3,1,429,Because I'm not afraid of Donald Trump on this issue.,Donald Trump,,,,,,0.3,
Julian Castro,,Candidate,male,3,1,430,"I believe that on January 20, 2021, we're going to have a Democratic president, we're going to throw out Mitch McConnell and John Cornyn and have a Democratic Senate, and a Democratic House, and we're going to pass immigration reform within the first 100 days.",John Cornyn,House;a Democratic Senate;,,Democratic;Democratic;,,,0.25,John Hickenlooper
Julian Castro,,Candidate,male,3,1,430,"I believe that on January 20, 2021, we're going to have a Democratic president, we're going to throw out Mitch McConnell and John Cornyn and have a Democratic Senate, and a Democratic House, and we're going to pass immigration reform within the first 100 days.",Mitch McConnell,House;a Democratic Senate;,,Democratic;Democratic;,,,0.25,
